dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.203055,10575861848.203390,0.094555,0.390357
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.208099,10319538801.749792,0.096904,0.340069
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.250042,8588485180.285920,0.116435,0.326221
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.344302,6237200452.829012,0.160328,0.330959
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.235444,9121008425.082611,0.109637,0.387013
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.233677,9189968765.389048,0.108814,0.338226
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.232886,9221160875.065914,0.108446,0.422190
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.209988,10226681808.732786,0.097783,0.395126
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.209588,10246204388.803291,0.097597,0.403546
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.201795,10641897563.845757,0.093968,0.318436
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.216027,9940831316.347916,0.100595,0.397474
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.224227,9577283288.174532,0.104414,0.368218
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.378457,5674316648.942463,0.176233,0.441022
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.251445,8540570366.345547,0.117088,0.362658
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.246820,8700609273.314173,0.114934,0.356608
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.292708,7336599449.725829,0.136303,0.439822
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.205299,10460269616.910353,0.095600,0.348474
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.337357,6365615202.202034,0.157094,0.357878
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.228205,9410319893.421444,0.106266,0.365400
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.225007,9544090862.351734,0.104777,0.389649
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.226978,9461209548.915173,0.105695,0.360631
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.429788,4996611174.748180,0.200136,0.373849
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.210458,10203853662.448988,0.098002,0.360289
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.408241,5260332355.304004,0.190102,0.361984
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.207091,10369754462.564878,0.096434,0.363665
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.217512,9872954703.509893,0.101287,0.428482
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,512,512,67108864,-1,0.234414,9161083172.281038,0.109157,0.355300
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.312422,6873657361.617582,0.145483,0.493104
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.548298,3916635683.913121,0.255321,0.420560
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.375032,5726130971.952930,0.174638,0.402154
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.490272,4380186028.809901,0.228301,0.409812
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.355757,6036377969.414739,0.165662,0.422885
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.582555,3686321892.295245,0.271273,0.419010
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.297182,7226156357.391925,0.138386,0.435782
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.636462,3374095107.242902,0.296376,0.396218
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.265082,8101214395.398124,0.123438,0.396216
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.313996,6839197667.970222,0.146216,0.416087
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.406278,5285743926.537589,0.189188,0.394554
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.379929,5652330881.295319,0.176918,0.420463
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.432002,4971007297.745833,0.201166,0.404890
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.302903,7089676199.195147,0.141050,0.420290
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.393795,5453299500.961416,0.183375,0.402026
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1024,1024,67108864,-1,0.372953,5758056200.160380,0.173670,0.404250
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2048,2048,67108864,-1,0.326453,6578235251.282320,0.152016,0.467548
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2048,2048,67108864,-1,0.242507,8855365302.942583,0.112926,0.459706
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2048,2048,67108864,-1,0.289207,7425426178.493675,0.134672,0.510535
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2048,2048,67108864,-1,0.414639,5179163403.914390,0.193081,0.432318
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2048,2048,67108864,-1,0.277645,7734633495.008121,0.129289,0.556382
