dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.220608,9734372788.541428,0.102729,0.396105
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.203816,10536397739.068199,0.094909,0.324466
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.215959,9943959717.788862,0.100564,0.322256
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.211420,10157437193.694683,0.098450,0.339281
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.204521,10500040202.526516,0.095238,0.436233
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.203609,10547094648.886019,0.094813,0.350305
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.344947,6225546284.640913,0.160628,0.369052
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.221471,9696472957.341854,0.103130,0.384653
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.210906,10182189370.059517,0.098211,0.405472
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.236039,9098020499.118011,0.109914,0.362163
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.205968,10426294314.881041,0.095911,0.343384
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.369917,5805304591.928890,0.172256,0.373957
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.239691,8959380532.214016,0.111615,0.429067
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.221916,9676990694.777426,0.103338,0.339574
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.215197,9979142861.511642,0.100209,0.353708
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.311638,6890957699.386128,0.145118,0.352500
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.211131,10171315969.130220,0.098316,0.352585
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.227675,9432227815.175703,0.106019,0.350229
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.211161,10169866564.932079,0.098330,0.344303
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,256,256,67108864,-1,0.214660,10004127707.899849,0.099959,0.365490
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.228382,9403020375.355711,0.106349,0.377818
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.213841,10042409376.079245,0.099578,0.385321
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.220968,9718537751.421968,0.102896,0.387055
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.227577,9436307565.777279,0.105974,0.384005
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.210427,10205375673.176184,0.097988,0.400412
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.286595,7493092876.149327,0.133456,0.456503
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.338357,6346805316.156637,0.157560,0.379625
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.219268,9793890279.006149,0.102104,0.469024
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.224722,9556192580.023031,0.104644,0.375284
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.612668,3505134871.532248,0.285296,0.469774
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.278086,7722364801.900194,0.129494,0.377748
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.259722,8268383107.764792,0.120943,0.474115
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.212934,10085221308.081564,0.099155,0.376828
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.251202,8548845970.561778,0.116975,0.376102
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.212865,10088493332.208960,0.099123,0.391363
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,512,512,67108864,-1,0.238671,8997674100.993502,0.111140,0.466110
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.422236,5085982550.487174,0.196619,0.471872
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.592688,3623297615.864900,0.275992,0.441799
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.452547,4745331522.495275,0.210733,0.462979
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.497665,4315116974.911289,0.231743,0.460479
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.349951,6136524735.830322,0.162959,0.499037
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.440661,4873318749.659028,0.205199,0.535686
