dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,3.251657,330213743.271365,3.028342,23.339882
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,2.504990,428641079.959818,2.332954,23.413643
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,4.231831,253729841.792867,3.941200,23.338236
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,2.677082,401086671.752151,2.493227,23.398540
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,3.876336,276999166.561528,3.610119,23.318987
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,2.776635,386706214.192707,2.585942,23.416641
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,2.432611,441394864.388332,2.265545,23.352137
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,2.935792,365741791.944851,2.734169,23.328857
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,3.233898,332027070.346114,3.011803,23.391851
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,2.634104,407630687.083453,2.453201,23.274769
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,2.694327,398519504.922588,2.509287,24.157373
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,3.405293,315315572.209191,3.171426,23.396959
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.851510,376552009.399488,2.655676,26.568192
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.824910,380097755.399051,2.630902,29.152191
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.867304,374477851.257574,2.670385,28.408686
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.818575,380951988.006462,2.625003,26.594236
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.335057,459835451.234537,2.174691,28.481026
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.631247,408073318.726851,2.450540,26.539465
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.814120,381555079.131847,2.620854,26.731239
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.994464,358575619.570130,2.788812,26.510691
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.466419,435344503.141267,2.297031,26.504930
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.742984,391450250.083509,2.554603,26.608109
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.925241,367060982.731875,2.724343,26.477686
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.532889,423919783.340919,2.358937,28.529455
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.581046,416010277.663019,2.403787,26.584496
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.781449,386036790.646598,2.590427,28.566887
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.509779,427823330.395670,2.337413,26.511412
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,2.618488,410061725.954115,2.438657,26.538843
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,4.481825,239576934.438215,4.174025,30.096478
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,3.092503,347208021.597089,2.880118,30.047174
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,2.272835,472423916.288828,2.116743,30.140528
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,2.904766,369648289.096533,2.705274,31.338177
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,4.768962,225152107.177413,4.441442,32.701420
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,4.332874,247812841.590105,4.035303,30.049639
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,2.753274,389987285.299018,2.564186,30.149210
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,2.952736,363643035.557430,2.749950,29.988686
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,4.246065,252879275.003361,3.954456,30.143456
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,3.549644,302492858.073613,3.305863,29.930521
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,2.890693,371447878.137331,2.692168,30.249754
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,3.360466,319521698.301911,3.129678,30.123726
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,2.303125,466210733.832528,2.144953,31.488945
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,2.672508,401773128.212324,2.488967,30.005819
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,4.931906,217713370.019018,4.593195,30.112320
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,3.224644,332979953.660704,3.003184,30.040821
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,3.406841,315172312.878379,3.172868,33.481537
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,3.137186,342262719.509562,2.921732,33.530453
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,2.797315,383847246.043308,2.605203,33.637253
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,3.321844,323236656.200221,3.093709,33.595905
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,4.064726,264160915.127341,3.785571,34.680050
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,3.077920,348853017.919814,2.866537,34.760433
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,2.775926,386804878.712184,2.585283,33.638863
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,3.117079,344470508.772705,2.903006,33.512825
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,2.990415,359061107.676618,2.785041,34.704170
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,4.269665,251481541.753328,3.976435,33.681129
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,3.740474,287060372.381116,3.483588,33.555077
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,3.231901,332232313.224527,3.009942,33.847527
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,3.938143,272651807.182780,3.667682,33.527714
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,5.181635,207220649.734183,4.825774,33.634033
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,3.170929,338620586.967249,2.953158,33.611317
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,4.462681,240604673.475010,4.156195,34.450912
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,3.439717,312159972.351919,3.203486,36.906464
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,3.178169,337849222.290838,2.959900,37.119324
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,3.058813,351032134.593141,2.848742,36.946835
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,3.989409,269148080.740143,3.715427,37.041401
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,3.156626,340154909.695473,2.939837,36.853436
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,4.156249,258343988.555447,3.870808,38.022591
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,3.085330,348015191.842256,2.873438,38.667717
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,2.947480,364291503.268359,2.745054,36.887505
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,2.930172,366443229.570839,2.728936,37.771759
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,3.381421,317541583.472013,3.149194,36.991234
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,3.269130,328448762.243997,3.044615,36.905647
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,3.278227,327537332.650264,3.053087,36.979439
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,3.367402,318863537.644350,3.136138,36.974258
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,3.023431,355140188.944533,2.815789,36.845955
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,3.233215,332097220.176618,3.011166,37.011257
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,4.773282,224948344.320155,4.445465,38.272957
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,12000000,23437,67108864,-1,3.933666,272962156.171182,3.663512,41.896084
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,12000000,23437,67108864,-1,5.577062,192528237.224499,5.194043,40.063919
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,12000000,23437,67108864,-1,3.127767,343293434.891123,2.912960,40.076691
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,12000000,23437,67108864,-1,3.254267,329948917.808553,3.030772,40.003357
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,12000000,23437,67108864,-1,3.515404,305439135.027741,3.273975,40.129887
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,12000000,23437,67108864,-1,3.782323,283884185.972255,3.522563,39.977772
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,12000000,23437,67108864,-1,4.156010,258358800.484379,3.870586,39.973919
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,12000000,23437,67108864,-1,3.630252,295776096.440011,3.380936,39.900715
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,12000000,23437,67108864,-1,3.545391,302855676.480290,3.301903,42.188370
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,12000000,23437,67108864,-1,3.446345,311559545.257087,3.209659,40.059624
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,12000000,23437,67108864,-1,3.123060,343810814.987491,2.908576,39.888222
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,12000000,23437,67108864,-1,3.272932,328067293.148524,3.048155,39.946003
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,12000000,23437,67108864,-1,3.285698,326792658.426001,3.060044,40.127678
