dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction,outbuffer,tempbffer
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.722165,2973674845.552255,0.336284,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.722303,2973105199.003195,0.336349,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.722277,2973214487.881558,0.336336,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.722174,2973637649.792285,0.336288,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.722101,2973940017.964152,0.336254,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.722209,2973493901.953828,0.336305,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.722215,2973469023.931085,0.336308,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.722087,2973993812.260849,0.336248,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.722186,2973588643.285964,0.336294,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.722139,2973783422.282077,0.336272,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.722139,2973779903.467446,0.336272,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.129117,1901914905.388626,0.525786,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.129510,1901253249.443907,0.525969,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.130173,1900136529.761794,0.526278,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.130874,1898959215.167334,0.526604,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.130055,1900335217.274115,0.526223,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.131807,1897393230.633301,0.527039,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.132221,1896699747.628611,0.527232,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.131583,1897770051.474634,0.526934,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.132707,1895886420.923502,0.527458,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.132971,1895443973.255043,0.527581,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.132841,1895661494.429236,0.527520,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.133253,1894972338.286901,0.527712,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.133325,1894852323.223145,0.527746,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.134990,1892072967.553206,0.528521,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.133611,1894374454.860642,0.527879,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-2,1.133670,1894275524.200751,0.527906,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.709130,792683973.976522,1.261537,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.709467,792585191.843776,1.261694,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.714785,791032561.060260,1.264170,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.713906,791288881.546944,1.263761,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.720408,789397578.471177,1.266789,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.717591,790215892.335571,1.265477,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.723783,788419518.125166,1.268360,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.723633,788462910.877114,1.268290,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.725059,788050307.664989,1.268955,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.725666,787874759.173435,1.269237,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.726260,787703027.476091,1.269514,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.726243,787707965.304321,1.269506,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.726660,787587570.485298,1.269700,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.730359,786520509.960342,1.271423,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.729793,786683775.892654,1.271159,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-2,2.726158,787732655.374100,1.269466,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.846852,313645422.045032,3.188314,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.842607,313839983.626261,3.186337,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.849951,313503519.542618,3.189757,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.857479,313159369.454368,3.193262,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.860402,313025904.370815,3.194624,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.859613,313061934.079022,3.194256,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.865028,312814972.903454,3.196778,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.856127,313221103.209179,3.192633,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.859971,313045578.192841,3.194423,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.859166,313082347.909400,3.194048,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.865380,312798954.268537,3.196942,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.877262,312258531.930689,3.202475,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.865023,312815195.396046,3.196776,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.864288,312848706.393812,3.196433,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.862526,312929041.856271,3.195613,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-2,6.863767,312872453.259320,3.196191,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.610978,170286850.590937,5.872444,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.605285,170363749.917647,5.869793,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.613757,170249329.833414,5.873738,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.608628,170318583.431562,5.871350,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.613327,170255129.572694,5.873538,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.620076,170164079.737162,5.876681,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.614132,170244268.565661,5.873913,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.618489,170185479.745163,5.875942,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.610334,170295540.995256,5.872144,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.620360,170160248.057745,5.876813,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.616148,170217056.230637,5.874852,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.607320,170336248.684885,5.870741,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.613654,170250713.826209,5.873690,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.604048,170380474.058084,5.869217,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.601863,170410010.017740,5.868200,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-2,12.611240,170283303.472922,5.872566,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,524288,0,67108864,-2,1.299188,103308925.728762,9.679706,0.000000,2.097152,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,524288,0,67108864,-2,1.299250,103303985.206312,9.680169,0.000000,2.097152,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,1048576,0,67108864,-2,2.062089,65088244.268418,15.363757,0.000000,4.194304,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,1048576,0,67108864,-2,2.064881,65000220.967437,15.384563,0.000000,4.194304,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,2097152,0,67108864,-2,3.201069,41929028.682127,23.849825,0.000000,8.388608,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,2097152,0,67108864,-2,3.200498,41936516.214862,23.845567,0.000000,8.388608,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,4194304,0,67108864,-2,4.915449,27305284.900653,36.622947,0.000000,16.777216,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,4194304,0,67108864,-2,4.910902,27330566.146529,36.589070,0.000000,16.777216,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,8388608,0,67108864,-2,7.477624,17949249.165724,55.712637,0.000000,33.554432,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,8388608,0,67108864,-2,7.481878,17939041.575129,55.744338,0.000000,33.554432,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,16777216,0,67108864,-2,21.191898,6333445.226526,157.891947,0.000000,67.108864,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,16777216,0,67108864,-2,21.160340,6342890.945565,157.656817,0.000000,67.108864,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,33554432,0,67108864,-2,39.593883,3389860.212387,294.997415,0.000000,134.217728,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,33554432,0,67108864,-2,39.786809,3373422.818866,296.434824,0.000000,134.217728,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,67108864,0,67108864,-2,80.019273,1677317.504074,596.190046,0.000000,268.435456,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,67108864,0,67108864,-2,80.022312,1677253.803431,596.212689,0.000000,268.435456,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030485,70443255531.202133,0.014196,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030611,70153985290.194397,0.014254,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030607,70162558344.489029,0.014253,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030653,70057221606.063583,0.014274,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030599,70180673132.544983,0.014249,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030545,70304674648.848068,0.014224,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030539,70320284711.462219,0.014221,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030530,70339887238.924225,0.014217,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030746,69846445554.019577,0.014317,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030601,70178057237.763260,0.014249,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030551,70292108206.691650,0.014226,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030561,70267865872.720474,0.014231,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030529,70342972271.198151,0.014216,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030561,70269821835.974411,0.014231,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030586,70211374158.908585,0.014243,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-3,0.030512,70381980388.850876,0.014208,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030574,70238035583.320663,0.014237,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030586,70210275198.399017,0.014243,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030766,69800359847.426407,0.014327,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030524,70354980984.508911,0.014214,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030615,70144199443.208893,0.014256,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030538,70321734098.419205,0.014220,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030785,69758414727.510254,0.014335,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030581,70223473755.299835,0.014240,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030577,70231533708.152557,0.014239,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030588,70206278074.415039,0.014244,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030668,70024416615.063583,0.014281,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030605,70168496445.401901,0.014251,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030600,70178376558.950775,0.014249,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030564,70262972056.105042,0.014232,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030660,70041362096.056763,0.014277,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-3,0.030595,70189755913.225540,0.014247,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030637,70094839829.176514,0.014266,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030555,70283323583.263992,0.014228,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030536,70325146981.856934,0.014220,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030577,70231441709.122665,0.014239,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030619,70134534283.831528,0.014258,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030628,70114570096.742050,0.014262,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030525,70352009193.477097,0.014214,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030618,70137234317.912003,0.014258,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030598,70183997962.527267,0.014248,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030564,70262419571.247818,0.014232,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030517,70370406678.521790,0.014211,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030557,70277273913.336166,0.014229,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030556,70279664702.653381,0.014229,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030514,70377831715.184219,0.014209,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030548,70298783706.853729,0.014225,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-3,0.030608,70160149283.824524,0.014253,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030679,69998078104.819687,0.014286,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030606,70165221182.970154,0.014252,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030566,70257430061.909653,0.014233,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030541,70315335285.805969,0.014222,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030533,70332074792.169235,0.014218,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030646,70073999795.648544,0.014271,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030552,70289764840.644928,0.014227,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030615,70145257004.768250,0.014256,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030574,70238289724.180649,0.014237,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030648,70068653273.565811,0.014272,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030556,70281366868.304977,0.014229,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030530,70340902369.244965,0.014216,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030593,70194320066.588531,0.014246,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030580,70224599409.301483,0.014240,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030602,70174802951.930786,0.014250,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-3,0.030565,70259591511.027145,0.014233,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030705,69939147336.347198,0.014298,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030535,70329614538.375214,0.014219,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030630,70110767227.726624,0.014263,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030583,70218932086.058395,0.014241,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030621,70130663723.821075,0.014259,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030649,70065975958.178223,0.014272,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030575,70236383712.557678,0.014238,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030632,70106052417.626877,0.014264,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030595,70191545620.744431,0.014247,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030644,70078370071.375122,0.014270,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030645,70075809773.856842,0.014270,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030582,70221384602.076553,0.014241,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030583,70218218260.905823,0.014241,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030693,69966880652.774704,0.014292,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030605,70167696186.166595,0.014252,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-3,0.030726,69890505290.742355,0.014308,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030690,69974151192.321594,0.014291,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030565,70260582402.341995,0.014233,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030651,70062592542.812073,0.014273,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030585,70212937281.527710,0.014242,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030611,70153618107.736618,0.014254,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030543,70309969437.587265,0.014223,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030645,70077135696.745911,0.014270,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030583,70217552621.079697,0.014241,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030618,70138750447.602509,0.014257,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030685,69985029383.745926,0.014289,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030555,70283573664.552628,0.014228,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030591,70199668276.619766,0.014245,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030611,70154168882.864655,0.014254,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030808,69705927935.408188,0.014346,0.000000,0.000128,0.000000
