dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.858870,2500358846.367209,0.399943,0.367282
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.856229,2508070885.102998,0.398713,0.370351
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.808466,2656244236.057168,0.376471,0.344303
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.822498,2610927212.107913,0.383006,0.342676
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.789355,2720554590.820205,0.367572,0.380032
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.810496,2649590410.430046,0.377417,0.404808
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.801688,2678701517.193977,0.373315,0.368110
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.881791,2435365086.937683,0.410616,0.364475
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.797123,2694044091.445229,0.371189,0.381700
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.809831,2651768670.362201,0.377107,0.384784
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.835669,2569779286.371717,0.389138,0.370421
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.931597,2305162745.286665,0.433809,0.382005
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.820262,2618046507.993574,0.381964,0.368029
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.791608,2712811637.828981,0.368621,0.349820
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,64,1,67108864,-1,0.796221,2697095140.959139,0.370769,0.373494
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.843082,2547183246.397338,0.392591,0.395114
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.749743,2864293334.338886,0.349126,0.398661
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.844148,2543966695.735141,0.393087,0.386443
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.765370,2805812692.518351,0.356403,0.421196
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.818562,2623483153.696430,0.381173,0.425701
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.839768,2557233490.510630,0.391048,0.403738
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.790330,2717199270.048632,0.368026,0.450963
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.847105,2535084150.936784,0.394464,0.407817
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.793419,2706619870.231627,0.369465,0.384448
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.772966,2778236406.185174,0.359941,0.404559
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.869248,2470506782.680768,0.404775,0.446117
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.812572,2642821143.339458,0.378384,0.405561
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.850192,2525879842.705052,0.395902,0.395536
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.809658,2652333589.299111,0.377026,0.400069
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.787159,2728145338.950640,0.366549,0.385797
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,128,1,67108864,-1,0.915193,2346482523.500557,0.426170,0.377618
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,0.837109,2565356668.871180,0.389809,0.404541
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,0.914697,2347753749.021746,0.425939,0.472842
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,0.840174,2555999032.708146,0.391236,0.432762
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,0.968205,2218004802.022408,0.450856,0.450444
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,1.051911,2041506958.354604,0.489834,0.407583
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,0.897222,2393481185.707047,0.417801,0.433131
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,1.146033,1873840290.720818,0.533663,0.460042
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,1.214224,1768606189.233432,0.565417,0.418214
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,0.837886,2562978916.387412,0.390171,0.425287
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,0.964281,2227030953.581985,0.449028,0.436110
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,0.894434,2400942685.457930,0.416503,0.506917
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,1.089419,1971219960.073582,0.507300,0.447828
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,1.197161,1793813188.692122,0.557472,0.450071
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,1.043480,2058002252.690337,0.485908,0.434486
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,0.834840,2572328770.673364,0.388753,0.440887
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,256,1,67108864,-1,1.174263,1828792262.895048,0.546809,0.459573
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,0.877745,2446592923.051141,0.408732,0.519941
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,1.202580,1785730995.383865,0.559995,0.498292
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,0.913086,2351896844.426851,0.425189,0.494109
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,0.901596,2381868427.452856,0.419838,0.476374
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,0.876418,2450296233.728378,0.408114,0.486471
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,0.881016,2437507799.944688,0.410255,0.451840
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,0.962392,2231401589.934953,0.448149,0.471784
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,0.897157,2393654928.250435,0.417771,0.501314
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,1.149046,1868928243.286160,0.535066,0.476237
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,0.963090,2229784668.024355,0.448474,0.494485
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,0.806706,2662039224.929267,0.375652,0.455450
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,0.860031,2496984870.764586,0.400483,0.470927
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,0.835258,2571043439.084401,0.388947,0.494256
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,0.994800,2158708033.827746,0.463240,0.561973
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,0.919885,2334512526.296960,0.428355,0.496822
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,512,1,67108864,-1,0.900240,2385457493.204664,0.419207,0.480721
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,0.808382,2656520599.507178,0.376432,0.495657
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,1.045561,2053906063.093664,0.486877,0.525646
