dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.000952,2152201.003575,464.640616,61.196846
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.001184,1729487.317265,578.206033,61.145081
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.000957,2139198.265717,467.464852,61.233116
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.002896,707180.130442,1414.066879,61.180061
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.001168,1753345.050013,570.338394,61.232807
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.000967,2117991.150724,472.145504,61.171112
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.001059,1933843.278707,517.104985,61.348946
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.001166,1756421.639279,569.339376,61.199249
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.001214,1687135.287675,592.720695,61.133331
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.001120,1829105.439682,546.715339,61.071426
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.001155,1773861.974109,563.741720,61.265213
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.002046,1001140.492082,998.860807,61.108471
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.001022,2004053.068849,498.988782,62.240143
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.001128,1815451.617001,550.827128,61.216507
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.000935,2190465.649495,456.523936,61.182266
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,64,-1,0.001044,1961229.371860,509.884267,61.159447
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.001320,3102146.570680,322.357431,61.134560
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.001188,3449138.162425,289.927499,61.187439
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.001340,3056992.377746,327.118905,61.047710
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.001328,3085150.567718,324.133289,61.556728
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.001216,3367332.778510,296.970946,61.368980
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.001286,3185969.237731,313.876226,61.217567
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.002436,1681326.929758,594.768324,61.110291
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.001221,3354712.632698,298.088125,61.210346
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.001244,3292540.878509,303.716806,61.579750
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.001191,3438179.772942,290.851574,61.228966
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.002239,1829096.481635,546.718016,61.236279
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.001528,2679923.265008,373.145012,61.232109
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.001151,3558746.682733,280.997803,61.230270
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.001198,3418657.992204,292.512443,61.240166
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.001189,3445479.570387,290.235359,61.743565
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,128,-1,0.003127,1309712.075675,763.526594,61.146248
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.003483,2351900.876617,425.187987,61.260471
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.001396,5867488.753410,170.430663,61.288666
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.002447,3347214.739391,298.755855,61.277771
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.001397,5863473.603502,170.547370,61.227291
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.001579,5188136.436646,192.747437,61.241753
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.003092,2649561.879578,377.420889,61.290459
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.002032,4030857.453905,248.086173,61.312290
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.001978,4141048.408875,241.484740,61.242142
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.002770,2957735.002314,338.096550,61.116203
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.002502,3273690.141725,305.465685,61.596375
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.001278,6410492.236268,155.994261,61.094650
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.001181,6936506.432619,144.164791,61.243244
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.001557,5262552.741641,190.021849,61.255676
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.002652,3088443.351396,323.787710,61.197693
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.001366,5995834.009760,166.782469,61.144913
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,256,-1,0.001326,6179255.593294,161.831791,61.266144
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.001278,12815970.390258,78.027646,61.090279
